file,line,category,severity,match,context
00_audit/QiAccess_Start_Current_State_Audit.md,425,qiserver_runtime,current_marker,\bqiserver\b,5. Any assumptions about qiserver live state
00_audit/QiAccess_Start_Current_State_Audit.md,435,current_services,current_marker,\bPaperless\b,"6. Add a static `Capture` surface focused on Paperless consume, QiNexus inbox, and timeline-note entry points."
00_audit/QiAccess_Start_Current_State_Audit.md,436,qiserver_runtime,current_marker,\bqiserver\b,"7. Re-attempt qiserver live verification with working SSH credentials so Paperless, Open WebUI, Ollama, and deployment paths can be confirmed before deeper integration."
00_audit/QiAccess_Start_Current_State_Audit.md,436,current_services,current_marker,\bPaperless\b,"7. Re-attempt qiserver live verification with working SSH credentials so Paperless, Open WebUI, Ollama, and deployment paths can be confirmed before deeper integration."
00_audit/QiAccess_Start_Current_State_Audit.md,436,current_services,current_marker,\bOllama\b,"7. Re-attempt qiserver live verification with working SSH credentials so Paperless, Open WebUI, Ollama, and deployment paths can be confirmed before deeper integration."
00_audit/QiAccess_Start_Current_State_Audit.md,436,current_services,current_marker,\bOpen WebUI\b,"7. Re-attempt qiserver live verification with working SSH credentials so Paperless, Open WebUI, Ollama, and deployment paths can be confirmed before deeper integration."
00_audit/QiAccess_Start_Current_State_Audit.md,455,qiserver_runtime,current_marker,\bqiserver\b,- Old qiserver homepage stack still exists in `local/` and appears to deploy config to `/srv/qios/stacks/_qiaccess_start`.
00_audit/QiAccess_Start_Current_State_Audit.md,455,qiserver_runtime,current_marker,/srv/qios,- Old qiserver homepage stack still exists in `local/` and appears to deploy config to `/srv/qios/stacks/_qiaccess_start`.
00_audit/QiAccess_Start_Current_State_Audit.md,455,qiserver_runtime,current_marker,/srv/qios/stacks,- Old qiserver homepage stack still exists in `local/` and appears to deploy config to `/srv/qios/stacks/_qiaccess_start`.
00_audit/QiAccess_Start_Current_State_Audit.md,467,qiserver_runtime,current_marker,\bqiserver\b,- Legacy Homepage restart on qiserver would be from `/srv/qios/stacks/_qiaccess_start`
00_audit/QiAccess_Start_Current_State_Audit.md,467,qiserver_runtime,current_marker,/srv/qios,- Legacy Homepage restart on qiserver would be from `/srv/qios/stacks/_qiaccess_start`
00_audit/QiAccess_Start_Current_State_Audit.md,467,qiserver_runtime,current_marker,/srv/qios/stacks,- Legacy Homepage restart on qiserver would be from `/srv/qios/stacks/_qiaccess_start`
00_audit/QiAccess_Start_Current_State_Audit.md,470,qiserver_runtime,current_marker,\bqiserver\b,## qiserver audit status
00_audit/QiAccess_Start_Current_State_Audit.md,480,qiserver_runtime,current_marker,\bqiserver\b,- compose stack locations on qiserver
00_audit/QiAccess_Start_Current_State_Audit.md,481,qiserver_runtime,current_marker,/srv/qios,- service folder tree under `/srv/qios`
00_audit/QiAccess_Start_Current_State_Audit.md,482,current_services,current_marker,\bPaperless\b,- Paperless container status/logs
00_audit/QiAccess_Start_Current_State_Audit.md,483,current_services,current_marker,\bOllama\b,- Open WebUI/Ollama live state
00_audit/QiAccess_Start_Current_State_Audit.md,483,current_services,current_marker,\bOpen WebUI\b,- Open WebUI/Ollama live state
00_audit/QiAccess_Start_Current_State_Audit.md,484,current_services,current_marker,\bOllama\b,- installed Ollama models
00_audit/QiAccess_Start_Current_State_Audit.md,485,current_services,current_marker,\bOllama\b,- whether Open WebUI currently sees Ollama
00_audit/QiAccess_Start_Current_State_Audit.md,485,current_services,current_marker,\bOpen WebUI\b,- whether Open WebUI currently sees Ollama
00_audit/QiAccess_Start_Current_State_Audit.md,498,current_services,current_marker,\bWiki\.js\b,"- `/knowledge` -> keep, but refocus on Wiki.js and knowledge links"
00_audit/QiAccess_Start_Current_State_Audit.md,504,qiserver_runtime,current_marker,\bqiserver\b,"6. Do not touch qiserver deployment, DNS, or worker routing until live server access is verified."
00_audit/QiAccess_Start_Current_State_Audit.md,514,current_services,current_marker,\bPaperless\b,- make Paperless/QiNexus ingestion the first explicit operational workflow
00_audit/QiServer_Service_Truth_Audit.md,1,qiserver_runtime,current_marker,\bqiserver\b,# QiServer Service Truth Audit
00_audit/QiServer_Service_Truth_Audit.md,5,qiaccess_start,current_marker,\bQiAccess Start\b,Scope: live qiserver truth verification for QiAccess Start Phase 2. This pass verified reachable private services and public edge behavior without changing deployment. Direct Docker and compose inspection on qiserver was attempted but blocked by SSH authentication.
00_audit/QiServer_Service_Truth_Audit.md,5,qiserver_runtime,current_marker,\bqiserver\b,Scope: live qiserver truth verification for QiAccess Start Phase 2. This pass verified reachable private services and public edge behavior without changing deployment. Direct Docker and compose inspection on qiserver was attempted but blocked by SSH authentication.
00_audit/QiServer_Service_Truth_Audit.md,21,current_services,current_marker,\bPortainer\b,- `https://100.121.111.106:9443` -> `Portainer`
00_audit/QiServer_Service_Truth_Audit.md,22,qiserver_runtime,current_marker,\bqiserver\b,"- `https://100.121.111.106:9090` -> Cockpit login page, hostname `qiserver`"
00_audit/QiServer_Service_Truth_Audit.md,23,qiserver_runtime,current_marker,\bqiserver\b,- `https://qiserver-1.cerberus-sirius.ts.net:9446` -> `Open WebUI`
00_audit/QiServer_Service_Truth_Audit.md,23,current_services,current_marker,\bOpen WebUI\b,- `https://qiserver-1.cerberus-sirius.ts.net:9446` -> `Open WebUI`
00_audit/QiServer_Service_Truth_Audit.md,24,current_services,current_marker,\bWiki\.js\b,- `http://100.121.111.106:3002` -> `Welcome | Wiki.js`
00_audit/QiServer_Service_Truth_Audit.md,26,current_services,current_marker,\bOllama\b,- Ollama API
00_audit/QiServer_Service_Truth_Audit.md,33,qiserver_runtime,current_marker,/srv/qios,- `find /srv/qios ...`
00_audit/QiServer_Service_Truth_Audit.md,34,current_services,current_marker,\bPaperless\b,- `docker compose ps` for Paperless
00_audit/QiServer_Service_Truth_Audit.md,35,current_services,current_marker,\bPaperless\b,- Paperless webserver logs
00_audit/QiServer_Service_Truth_Audit.md,37,qiserver_runtime,current_marker,\bqiserver\b,"Reason blocked: qiserver is reachable, but `qiadmin@100.121.111.106` rejected available SSH auth."
00_audit/QiServer_Service_Truth_Audit.md,43,qiserver_runtime,current_marker,\bqiserver\b,"| qiserver | Not verified | Not verified | `22` reachable; host also serves `9090`, `9443`, `9446`, `11434`, `3001`, `3002` | Online | `100.121.111.106` | None verified | Not verified | Not verified | Private Only | Verified | SSH is reachable over Tailscale, but auth failed. Cockpit identified host"
00_audit/QiServer_Service_Truth_Audit.md,43,access_boundary,current_marker,\bPrivate Only\b,"| qiserver | Not verified | Not verified | `22` reachable; host also serves `9090`, `9443`, `9446`, `11434`, `3001`, `3002` | Online | `100.121.111.106` | None verified | Not verified | Not verified | Private Only | Verified | SSH is reachable over Tailscale, but auth failed. Cockpit identified host"
00_audit/QiServer_Service_Truth_Audit.md,44,current_services,current_marker,\bPaperless\b,"| Paperless | Not verified | Not verified | Expected `8000`; TCP probe failed | Offline | `https://100.121.111.106:8000` | None verified | Not verified | Not verified | Private Only | Broken | Expected endpoint did not respond. Compose folder, consume path, and media/data paths could not be inspecte"
00_audit/QiServer_Service_Truth_Audit.md,44,access_boundary,current_marker,\bPrivate Only\b,"| Paperless | Not verified | Not verified | Expected `8000`; TCP probe failed | Offline | `https://100.121.111.106:8000` | None verified | Not verified | Not verified | Private Only | Broken | Expected endpoint did not respond. Compose folder, consume path, and media/data paths could not be inspecte"
00_audit/QiServer_Service_Truth_Audit.md,45,current_services,current_marker,\bWiki\.js\b,"| Wiki.js | Not verified | Not verified | `3002` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3002` | `wiki.qially.com` referenced in page metadata, but DNS did not resolve during audit | Not verified | Not verified | Private Only | Verified | Live page title was `Welcome | W"
00_audit/QiServer_Service_Truth_Audit.md,45,access_boundary,current_marker,\bPrivate Only\b,"| Wiki.js | Not verified | Not verified | `3002` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3002` | `wiki.qially.com` referenced in page metadata, but DNS did not resolve during audit | Not verified | Not verified | Private Only | Verified | Live page title was `Welcome | W"
00_audit/QiServer_Service_Truth_Audit.md,46,qiserver_runtime,current_marker,\bqiserver\b,| Open WebUI | Not verified | Not verified | `9446` reachable and returned UI | Online | `https://qiserver-1.cerberus-sirius.ts.net:9446` | None verified | Not verified | Not verified | Private Only | Verified | Live page title was `Open WebUI`. Older direct `3000` assumption is not valid in the cur
00_audit/QiServer_Service_Truth_Audit.md,46,current_services,current_marker,\bOpen WebUI\b,| Open WebUI | Not verified | Not verified | `9446` reachable and returned UI | Online | `https://qiserver-1.cerberus-sirius.ts.net:9446` | None verified | Not verified | Not verified | Private Only | Verified | Live page title was `Open WebUI`. Older direct `3000` assumption is not valid in the cur
00_audit/QiServer_Service_Truth_Audit.md,46,access_boundary,current_marker,\bPrivate Only\b,| Open WebUI | Not verified | Not verified | `9446` reachable and returned UI | Online | `https://qiserver-1.cerberus-sirius.ts.net:9446` | None verified | Not verified | Not verified | Private Only | Verified | Live page title was `Open WebUI`. Older direct `3000` assumption is not valid in the cur
00_audit/QiServer_Service_Truth_Audit.md,47,current_services,current_marker,\bOllama\b,| Ollama | Not verified | Not verified | `11434` reachable; API responded | Online | `http://100.121.111.106:11434` | None | Not verified | Model store path not verified | Private Only | Verified | API exposed `embeddinggemma:latest` and `llama3.2:latest`. Open WebUI-to-Ollama connectivity was not d
00_audit/QiServer_Service_Truth_Audit.md,47,current_services,current_marker,\bOpen WebUI\b,| Ollama | Not verified | Not verified | `11434` reachable; API responded | Online | `http://100.121.111.106:11434` | None | Not verified | Model store path not verified | Private Only | Verified | API exposed `embeddinggemma:latest` and `llama3.2:latest`. Open WebUI-to-Ollama connectivity was not d
00_audit/QiServer_Service_Truth_Audit.md,47,access_boundary,current_marker,\bPrivate Only\b,| Ollama | Not verified | Not verified | `11434` reachable; API responded | Online | `http://100.121.111.106:11434` | None | Not verified | Model store path not verified | Private Only | Verified | API exposed `embeddinggemma:latest` and `llama3.2:latest`. Open WebUI-to-Ollama connectivity was not d
00_audit/QiServer_Service_Truth_Audit.md,48,access_boundary,current_marker,\bPrivate Only\b,| AnythingLLM | Not verified | Not verified | No verified runtime port found | Unknown | None verified | None | Not verified | Not verified | Private Only | Broken | The previous `3001` assumption is incorrect: `3001` is serving the legacy QiAccess Homepage surface instead. |
00_audit/QiServer_Service_Truth_Audit.md,49,current_services,current_marker,\bPortainer\b,| Portainer | Not verified | Not verified | `9443` reachable and returned HTTP `200` | Online | `https://100.121.111.106:9443` | None | Not verified | Not verified | Private Only | Verified | Live page title was `Portainer`. |
00_audit/QiServer_Service_Truth_Audit.md,49,access_boundary,current_marker,\bPrivate Only\b,| Portainer | Not verified | Not verified | `9443` reachable and returned HTTP `200` | Online | `https://100.121.111.106:9443` | None | Not verified | Not verified | Private Only | Verified | Live page title was `Portainer`. |
00_audit/QiServer_Service_Truth_Audit.md,50,qiserver_runtime,current_marker,\bqiserver\b,| Cockpit | Not verified | Not verified | `9090` reachable and returned HTTP `200` | Online | `https://100.121.111.106:9090` | None | Not verified | Not verified | Private Only | Verified | Live page identified hostname `qiserver`. |
00_audit/QiServer_Service_Truth_Audit.md,50,access_boundary,current_marker,\bPrivate Only\b,| Cockpit | Not verified | Not verified | `9090` reachable and returned HTTP `200` | Online | `https://100.121.111.106:9090` | None | Not verified | Not verified | Private Only | Verified | Live page identified hostname `qiserver`. |
00_audit/QiServer_Service_Truth_Audit.md,51,access_boundary,current_marker,\bPrivate Only\b,| Neo4j | Not verified | Not verified | Expected `7474`; TCP probe failed | Offline | `http://100.121.111.106:7474` | None | Not verified | Not verified | Private Only | Broken | No responding web console was found on the expected port. |
00_audit/QiServer_Service_Truth_Audit.md,52,qiserver_runtime,current_marker,\bqiserver\b,| Homepage | Not verified | Not verified live; legacy repo compose uses `ghcr.io/gethomepage/homepage:latest` | `3001` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3001` | None verified | Legacy deploy path inferred as `/srv/qios/stacks/_qiaccess_start`; not SSH-verified | Le
00_audit/QiServer_Service_Truth_Audit.md,52,qiserver_runtime,current_marker,/srv/qios,| Homepage | Not verified | Not verified live; legacy repo compose uses `ghcr.io/gethomepage/homepage:latest` | `3001` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3001` | None verified | Legacy deploy path inferred as `/srv/qios/stacks/_qiaccess_start`; not SSH-verified | Le
00_audit/QiServer_Service_Truth_Audit.md,52,qiserver_runtime,current_marker,/srv/qios/stacks,| Homepage | Not verified | Not verified live; legacy repo compose uses `ghcr.io/gethomepage/homepage:latest` | `3001` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3001` | None verified | Legacy deploy path inferred as `/srv/qios/stacks/_qiaccess_start`; not SSH-verified | Le
00_audit/QiServer_Service_Truth_Audit.md,52,access_boundary,current_marker,\bPrivate Only\b,| Homepage | Not verified | Not verified live; legacy repo compose uses `ghcr.io/gethomepage/homepage:latest` | `3001` reachable and returned HTTP `200` | Online | `http://100.121.111.106:3001` | None verified | Legacy deploy path inferred as `/srv/qios/stacks/_qiaccess_start`; not SSH-verified | Le
00_audit/QiServer_Service_Truth_Audit.md,53,qiaccess_start,current_marker,\bQiAccess Start\b,"| QiAccess Start Deployment | Not verified | Not verified | Public edge reachable; protected origin not directly inspectable | Online | Likely private origin on `3001`, but not directly proven through Cloudflare Access | `https://access.qially.com` | Legacy qiserver stack path inferred as `/srv/qios"
00_audit/QiServer_Service_Truth_Audit.md,53,qiserver_runtime,current_marker,\bqiserver\b,"| QiAccess Start Deployment | Not verified | Not verified | Public edge reachable; protected origin not directly inspectable | Online | Likely private origin on `3001`, but not directly proven through Cloudflare Access | `https://access.qially.com` | Legacy qiserver stack path inferred as `/srv/qios"
00_audit/QiServer_Service_Truth_Audit.md,53,qiserver_runtime,current_marker,/srv/qios,"| QiAccess Start Deployment | Not verified | Not verified | Public edge reachable; protected origin not directly inspectable | Online | Likely private origin on `3001`, but not directly proven through Cloudflare Access | `https://access.qially.com` | Legacy qiserver stack path inferred as `/srv/qios"
00_audit/QiServer_Service_Truth_Audit.md,53,qiserver_runtime,current_marker,/srv/qios/stacks,"| QiAccess Start Deployment | Not verified | Not verified | Public edge reachable; protected origin not directly inspectable | Online | Likely private origin on `3001`, but not directly proven through Cloudflare Access | `https://access.qially.com` | Legacy qiserver stack path inferred as `/srv/qios"
00_audit/QiServer_Service_Truth_Audit.md,53,access_boundary,current_marker,\bPublic Restricted\b,"| QiAccess Start Deployment | Not verified | Not verified | Public edge reachable; protected origin not directly inspectable | Online | Likely private origin on `3001`, but not directly proven through Cloudflare Access | `https://access.qially.com` | Legacy qiserver stack path inferred as `/srv/qios"
00_audit/QiServer_Service_Truth_Audit.md,64,qiserver_runtime,current_marker,/srv/qios,"- `run_copy.bat` still points legacy config syncs at `/srv/qios/stacks/_qiaccess_start/config`, which reinforces the legacy deployment path clue but does not prove the current running compose state."
00_audit/QiServer_Service_Truth_Audit.md,64,qiserver_runtime,current_marker,/srv/qios/stacks,"- `run_copy.bat` still points legacy config syncs at `/srv/qios/stacks/_qiaccess_start/config`, which reinforces the legacy deployment path clue but does not prove the current running compose state."
00_audit/QiServer_Service_Truth_Audit.md,68,current_services,current_marker,\bOpen WebUI\b,"1. Open WebUI is live, but not on the previously assumed direct `3000` URL."
00_audit/QiServer_Service_Truth_Audit.md,69,current_services,current_marker,\bOllama\b,2. Ollama is live and serving models.
00_audit/QiServer_Service_Truth_Audit.md,70,current_services,current_marker,\bWiki\.js\b,3. Wiki.js is live on private port `3002`.
00_audit/QiServer_Service_Truth_Audit.md,71,current_services,current_marker,\bPortainer\b,4. Portainer and Cockpit are live and reachable on their private admin ports.
00_audit/QiServer_Service_Truth_Audit.md,72,current_services,current_marker,\bPaperless\b,5. Paperless is not reachable on the expected `8000` endpoint.
00_audit/QiServer_Service_Truth_Audit.md,79,qiserver_runtime,current_marker,\bqiserver\b,1. Gain working SSH access to qiserver as `qiadmin` so Docker/container truth can be collected.
00_audit/QiServer_Service_Truth_Audit.md,80,qiserver_runtime,current_marker,\bqiserver\b,"2. Run `docker ps`, compose discovery, and `/srv/qios` path checks on qiserver."
00_audit/QiServer_Service_Truth_Audit.md,80,qiserver_runtime,current_marker,/srv/qios,"2. Run `docker ps`, compose discovery, and `/srv/qios` path checks on qiserver."
00_audit/QiServer_Service_Truth_Audit.md,81,current_services,current_marker,\bPaperless\b,"3. Inspect the Paperless stack folder, compose status, consume path, media/data mounts, and logs."
00_blueprint/file-index.json,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this likely target file.
00_blueprint/file-index.json,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this likely target file.
00_blueprint/file-index.json,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this likely target file.
00_blueprint/file-index.json,0,missing_current_fact::qidocs_wikijs_boundary,review,QiDocs|MkDocs|Wiki\.js,Important current doctrine/fact not found in this likely target file.
00_blueprint/file-index.json,0,missing_current_fact::aider_repo_rule,review,Aider|nested git|/srv/qios/repos,Important current doctrine/fact not found in this likely target file.
00_blueprint/file-index.json,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,1,qiaccess_start,current_marker,\bQiAccess Start\b,# QiAccess Start Master Blueprint
00_blueprint/index.md,3,qiaccess_start,current_marker,\bQiAccess Start\b,QiAccess Start is the active master blueprint for this docset.
00_blueprint/index.md,5,qiaccess_start,current_marker,\bfront door\b,It defines one cognitive front door with seven roots only:
00_blueprint/index.md,19,qiaccess_start,current_marker,\bQiAccess Start\b,1. the merged QiAccess Start pages in this master blueprint
00_blueprint/index.md,26,qiaccess_start,current_marker,\bQiAccess Start\b,- the seven-root QiAccess Start operating model
00_blueprint/index.md,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,0,missing_current_fact::qidocs_wikijs_boundary,review,QiDocs|MkDocs|Wiki\.js,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,0,missing_current_fact::aider_repo_rule,review,Aider|nested git|/srv/qios/repos,Important current doctrine/fact not found in this likely target file.
00_blueprint/index.md,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this likely target file.
00_blueprint/mkdocs.yml,1,qiaccess_start,current_marker,\bQiAccess Start\b,site_name: QiAccess Start Master Blueprint
00_blueprint/mkdocs.yml,2,qiaccess_start,current_marker,\bQiAccess Start\b,site_description: Active master blueprint for the QiAccess Start portal with retained QiOS governance controls
00_blueprint/mkdocs.yml,4,qiaccess_start,current_marker,\bQiAccess Start\b,"copyright: ""QiAccess Start 2026 - master blueprint"""
00_blueprint/mkdocs.yml,130,qiaccess_start,current_marker,\bQiAccess Start\b,- QiAccess Start Portal: 06_applications/20_portal/portal.md
00_blueprint/mkdocs.yml,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this likely target file.
00_blueprint/mkdocs.yml,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this likely target file.
00_blueprint/mkdocs.yml,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this likely target file.
00_blueprint/mkdocs.yml,0,missing_current_fact::aider_repo_rule,review,Aider|nested git|/srv/qios/repos,Important current doctrine/fact not found in this likely target file.
00_blueprint/mkdocs.yml,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this likely target file.
00_blueprint/QiAccess_Start_Blueprint.md,1,qiaccess_start,current_marker,\bQiAccess Start\b,# QiAccess Start Blueprint
00_blueprint/QiAccess_Start_Blueprint.md,3,qiaccess_start,current_marker,\bQiAccess Start\b,QiAccess Start is Cody's cognitive front door.
00_blueprint/QiAccess_Start_Blueprint.md,3,qiaccess_start,current_marker,\bfront door\b,QiAccess Start is Cody's cognitive front door.
00_blueprint/QiAccess_Start_Blueprint.md,20,current_services,current_marker,\bWiki\.js\b,"- `Knowledge`: link to manuals, Wiki.js, repo docs, and reference material"
00_blueprint/QiAccess_Start_Blueprint.md,78,current_services,current_marker,\bPaperless\b,7. Paperless ingestion becomes the first proven intake pipeline
00_blueprint/QiAccess_Start_Blueprint.md,0,missing_current_fact::repos_stacks_data_split,review,/srv/qios/repos|/srv/qios/stacks|/srv/qios/data,Important current doctrine/fact not found in this likely target file.
00_blueprint/QiAccess_Start_Blueprint.md,0,missing_current_fact::ollama_localhost,review,127\.0\.0\.1:11434,Important current doctrine/fact not found in this likely target file.
00_blueprint/QiAccess_Start_Blueprint.md,0,missing_current_fact::paperless_localhost,review,127\.0\.0\.1:8010,Important current doctrine/fact not found in this likely target file.
00_blueprint/QiAccess_Start_Blueprint.md,0,missing_current_fact::aider_repo_rule,review,Aider|nested git|/srv/qios/repos,Important current doctrine/fact not found in this likely target file.
00_blueprint/QiAccess_Start_Blueprint.md,0,missing_current_fact::paperless_10_doc_test,review,10 documents|max 10|ten documents,Important current doctrine/fact not found in this likely target file.
00_blueprint/qi_os_home_blueprint.md,84,client_portal_language,legacy_review,\btenant\b,"The older business, tenant, and client-platform blueprint is quarantined."
00_blueprint/qi_os_home_blueprint.md,1,qiaccess_start,current_marker,\bQiAccess Start\b,# QiAccess Start Operating Blueprint
00_blueprint/qi_os_home_blueprint.md,4,qiserver_runtime,current_marker,\bqiserver\b,**Primary runtime:** qiserver
00_blueprint/qi_os_home_blueprint.md,5,current_services,current_marker,\bWiki\.js\b,**Knowledge base:** Wiki.js plus repo docs
